filename,image width,image height,class,xmin,ymin,xmax,ymax,width,height
knife_282_jpg.rf.bad36d481f3cd641f1ec26dba8998cba.jpg,640,640,knife,26,282,365,566,339,284
knife_681_jpg.rf.bb077bfa624b1eabf76aa0abf6dd6c4e.jpg,640,640,knife,300,75,354,431,54,356
gun_3_2_1__0001392_jpg.rf.bad66fe25b0f3b4edeaa2922fc27f8ad.jpg,640,640,gun,243,237,380,548,137,311
6_22_2_0005848_jpg.rf.baf223a22ba592ceda77d1b327940353.jpg,640,640,gun,275,135,339,206,64,71
sharpenKnife202_jpg.rf.bac4a2c84e11a9c6fe73b853ce8fcb5a.jpg,640,640,knife,287,391,363,454,76,63
TH-DeletedAgentSIGa_jpg.rf.bb1a95ad63d223b082d2b65a0e98f01e.jpg,640,640,gun,242,233,355,484,113,251
DSC_0034_JPG_jpg.rf.bb20e8955f9a23b39105eaa6c3fa0d6a.jpg,640,640,knife,182,448,253,477,71,29
null_image.jpg,640,640,,,,,,0,0
batch_132_jpg.rf.bae5dbb7b43efd41c9283b7a572b557a.jpg,640,640,knife,153,192,207,238,54,46
batch_132_jpg.rf.bae5dbb7b43efd41c9283b7a572b557a.jpg,640,640,knife,472,192,527,237,55,45
batch_132_jpg.rf.bae5dbb7b43efd41c9283b7a572b557a.jpg,640,640,knife,152,512,205,555,53,43
batch_132_jpg.rf.bae5dbb7b43efd41c9283b7a572b557a.jpg,640,640,knife,475,483,535,530,60,47
2022-04-15_20_jpg.rf.bb3d3f7fbad81f106ee7f67aa1dc1336.jpg,640,640,knife,257,336,314,387,57,51
KravMagaKnifeDefenseTechniques594_jpg.rf.ba736dc67ee33d0a3df3fc36c6a18829.jpg,640,640,knife,189,472,297,532,108,60
Der_Schatz_der_Azteken-Colt-1_jpg.rf.ba93b1d11efcb240fe5b4922b7579d37.jpg,640,640,gun,61,119,190,433,129,314
101119371_1782_jpg.rf.ba46fc7a716657de64745546cd173484.jpg,640,640,gun,285,12,624,532,339,520
101119371_1782_jpg.rf.ba46fc7a716657de64745546cd173484.jpg,640,640,gun,0,250,450,639,450,389
gun_3_1_1__0000316_jpg.rf.bb405725e8e1556606bf8fcc8025f19f.jpg,640,640,gun,254,223,307,456,53,233
3404_jpg.rf.bb2ca816ba4feb4fc6542f9110aef117.jpg,640,640,knife,348,63,420,377,72,314
6_22_2_0000304_jpg.rf.bb3d4a7cf0c10c56f1199698dff263ab.jpg,640,640,gun,294,130,331,230,37,100
Fugitives-Revolver-11_jpg.rf.bb114d82bc3eb01851f31eee1a9b1ca2.jpg,640,640,gun,234,366,339,584,105,218
batch_11_jpg.rf.bb0e256005f5a5cffbe0250780e7178d.jpg,640,640,knife,160,283,176,314,16,31
batch_11_jpg.rf.bb0e256005f5a5cffbe0250780e7178d.jpg,640,640,knife,442,236,460,259,18,23
batch_11_jpg.rf.bb0e256005f5a5cffbe0250780e7178d.jpg,640,640,knife,109,442,124,473,15,31
batch_11_jpg.rf.bb0e256005f5a5cffbe0250780e7178d.jpg,640,640,knife,482,552,507,578,25,26
2022-04-15_117_jpg.rf.baec6cdebfd640032bfa1a19669fa657.jpg,640,640,knife,322,508,360,599,38,91
6_22_2_0004360_jpg.rf.bb0ee9b92063d071545236813dcab8c0.jpg,640,640,gun,5,60,44,136,39,76
batch_69_jpg.rf.bb593606e7b0e1ca2e584d57a8867921.jpg,640,640,gun,130,112,153,233,23,121
batch_69_jpg.rf.bb593606e7b0e1ca2e584d57a8867921.jpg,640,640,gun,467,101,491,208,24,107
batch_69_jpg.rf.bb593606e7b0e1ca2e584d57a8867921.jpg,640,640,gun,137,414,155,525,18,111
batch_69_jpg.rf.bb593606e7b0e1ca2e584d57a8867921.jpg,640,640,gun,436,414,482,527,46,113
knife_1093_jpg.rf.bb5bf0d0a7e46fd7a6518acb07feedf4.jpg,640,640,knife,257,249,292,360,35,111
Fast6PSM_jpg.rf.bb5fbb0711eee674326d97717bb3aba4.jpg,640,640,gun,267,180,463,551,196,371
16_jpg.rf.bb70c5ecf1efff69d4876d1fdabc2b3d.jpg,640,640,knife,254,483,315,554,61,71
knife29_jpg.rf.bb5dfaa957a04db6cde7c56567852768.jpg,640,640,knife,11,173,640,440,629,267
knife_66_jpg.rf.bb735e44614035a8984411c0ff6e587b.jpg,640,640,knife,261,199,604,357,343,158
Gun_466_jpg.rf.bb5fad5efd89ed51e3a571295fda89d8.jpg,640,640,gun,36,164,559,594,523,430
knife_248_jpg.rf.bb721e7079fdd07207e3eb58c13b7a1c.jpg,640,640,knife,256,36,562,403,306,367
gun_2_1_1__0005870_jpg.rf.bb7a75c0dc138a4daaf5a94b1ebaceb6.jpg,640,640,gun,187,325,218,363,31,38
Napoli-Serenata-SWRevolver-1_jpg.rf.bb994c1d3511e79c5a482bf59e9ace8d.jpg,640,640,gun,0,82,71,289,71,207
Avgust8-AK105_jpg.rf.ba1300fdbc81804b721b2e3e29d3ebf7.jpg,640,640,gun,290,36,351,454,61,418
gun1_4m_static_0000736_jpg.rf.bba997b8732bac38be89e5101b146c97.jpg,640,640,gun,247,369,326,487,79,118
BrideOfChuckyGlock17-WaltherPPK_jpg.rf.bb97a550774e1fd45bc04f5150305c51.jpg,640,640,gun,389,423,500,639,111,216
BrideOfChuckyGlock17-WaltherPPK_jpg.rf.bb97a550774e1fd45bc04f5150305c51.jpg,640,640,gun,119,424,215,639,96,215
Navajo_Joe-Winchester-06_jpg.rf.bbe617bafbcce133e4e801fe858e3a3f.jpg,640,640,gun,335,0,630,636,295,636
312_jpg.rf.bba3dbe4e09e0b9fd78e8dcc82721db0.jpg,640,640,knife,418,1,491,357,73,356
216_jpg.rf.bbb9359a140eb81532a786f2b6764da5.jpg,640,640,knife,225,183,452,288,227,105
knife_570_jpg.rf.bb6e3824f0bfd936f84123b2c64e2ef1.jpg,640,640,knife,243,214,382,585,139,371
batch_88_jpg.rf.bb9f22eda182b2a8e93814558e31e893.jpg,640,640,knife,178,199,205,251,27,52
batch_88_jpg.rf.bb9f22eda182b2a8e93814558e31e893.jpg,640,640,knife,438,225,459,286,21,61
batch_88_jpg.rf.bb9f22eda182b2a8e93814558e31e893.jpg,640,640,knife,181,382,223,558,42,176
batch_88_jpg.rf.bb9f22eda182b2a8e93814558e31e893.jpg,640,640,knife,387,339,480,623,93,284
6_22_4_0002732_jpg.rf.bbafed168280bca5cac978fb81f35de7.jpg,640,640,gun,359,195,389,379,30,184
287_jpg.rf.bba457a4081e5eab6b02a56f24fe4598.jpg,640,640,knife,199,225,433,431,234,206
knife_478_jpg.rf.bbf2773b132a0550eed6a3bd81998e3b.jpg,640,640,knife,51,65,312,309,261,244
3406_jpg.rf.bc1fd1f20e6fe885df37dfa829a0a60c.jpg,640,640,knife,357,92,425,397,68,305
null_image.jpg,640,640,,,,,,0,0
gun_2_1_1__0006125_jpg.rf.bbd56dfd56d30d33abada23232225c5d.jpg,640,640,gun,358,333,400,372,42,39
71_jpg.rf.bbf7e18620f24ee34d4811a40c1312f1.jpg,640,640,knife,236,248,259,320,23,72
KravMagaKnifeDefenseTechniques236_jpg.rf.bbc42de9e43071c1b3c4a710877e1663.jpg,640,640,knife,206,223,297,334,91,111
121_jpg.rf.bc2452b63a958ca510f80bd1e806f489.jpg,640,640,knife,271,422,428,556,157,134
11_12_1630_jpg.rf.bbca1ef71503989b5f036124490a9c81.jpg,640,640,gun,195,66,601,522,406,456
94_jpg.rf.bc255b68d038ecfd25e9bd2e3903dccb.jpg,640,640,knife,196,251,505,505,309,254
Luger_jpg.rf.bc16ac153a20b2e8840309cd22935359.jpg,640,640,gun,1,11,617,622,616,611
11_12_2024_jpg.rf.bbd4fb50febdef951a8700dce7793931.jpg,640,640,gun,153,476,240,572,87,96
knife_1227_jpg.rf.bc294ca9d6738dab004212550d23bc09.jpg,640,640,knife,360,180,424,342,64,162
10254537_2472_jpg.rf.bc11c2719de1bb814010b8003049cd36.jpg,640,640,gun,215,372,444,639,229,267
4390_jpg.rf.bc26c96b24e7c72c1f040ac8daea73d6.jpg,640,640,knife,437,183,480,295,43,112
244_jpg.rf.bbda75033b4f12598dba816e333cf223.jpg,640,640,knife,357,120,429,472,72,352
knife_696_jpg.rf.bbd75a748003e74d894365c1c5c4b7f1.jpg,640,640,knife,136,69,202,428,66,359
batch_6_jpg.rf.bc646c5df69f4ad3a2030c1e9a6b7f3d.jpg,640,640,gun,195,180,212,198,17,18
batch_6_jpg.rf.bc646c5df69f4ad3a2030c1e9a6b7f3d.jpg,640,640,gun,535,189,554,209,19,20
batch_6_jpg.rf.bc646c5df69f4ad3a2030c1e9a6b7f3d.jpg,640,640,gun,164,508,188,531,24,23
batch_6_jpg.rf.bc646c5df69f4ad3a2030c1e9a6b7f3d.jpg,640,640,gun,428,507,452,531,24,24
KravMagaTraining711_jpg.rf.bc57d6be9204586d79942c5fc7815322.jpg,640,640,knife,217,230,260,343,43,113
batch_211_jpg.rf.bbbd9b53787836326d6ce15a645d754a.jpg,640,640,knife,143,197,186,230,43,33
batch_211_jpg.rf.bbbd9b53787836326d6ce15a645d754a.jpg,640,640,knife,464,199,506,226,42,27
batch_211_jpg.rf.bbbd9b53787836326d6ce15a645d754a.jpg,640,640,knife,39,499,54,565,15,66
batch_211_jpg.rf.bbbd9b53787836326d6ce15a645d754a.jpg,640,640,knife,556,446,570,532,14,86
DefenseKnifeAttack0173_jpg.rf.bc29889fca19f06556bc77fa0b536e99.jpg,640,640,knife,151,432,252,485,101,53
37_jpg.rf.bc6ef54487bd0798a94ee9626300f22d.jpg,640,640,knife,77,0,638,457,561,457
2022-04-15_4_jpg.rf.bc21b39133d23c6fc263d372a55a4ca7.jpg,640,640,knife,357,606,395,640,38,34
127_jpg.rf.bc3ff214d5c50a9e5799a5a415a9863e.jpg,640,640,knife,329,522,365,605,36,83
35_jpg.rf.bc75615c3d2169819a6145732a8ffea9.jpg,640,640,knife,177,442,386,633,209,191
knife_450_jpg.rf.bc729e5661c1c0f2d58689933088710f.jpg,640,640,knife,22,156,108,616,86,460
batch_334_jpg.rf.bc7a22545b916cf79d6aa4ff4d3c8513.jpg,640,640,gun,45,48,108,186,63,138
batch_334_jpg.rf.bc7a22545b916cf79d6aa4ff4d3c8513.jpg,640,640,gun,498,116,538,269,40,153
batch_334_jpg.rf.bc7a22545b916cf79d6aa4ff4d3c8513.jpg,640,640,gun,6,323,318,632,312,309
batch_334_jpg.rf.bc7a22545b916cf79d6aa4ff4d3c8513.jpg,640,640,gun,446,519,492,637,46,118
knife_422_jpg.rf.bc7bc7491b6e076f80e12b5cd53e3c84.jpg,640,640,knife,54,408,417,545,363,137
knife_422_jpg.rf.bc7bc7491b6e076f80e12b5cd53e3c84.jpg,640,640,knife,142,299,443,426,301,127
knife_422_jpg.rf.bc7bc7491b6e076f80e12b5cd53e3c84.jpg,640,640,knife,275,240,403,302,128,62
Nbk-g19c_jpg.rf.bc1973e2369bef50652d3b3ff90fea5f.jpg,640,640,gun,338,148,500,392,162,244
knife_26_jpg.rf.bc606de2dda2f6eb0c4b8eff2c95aa31.jpg,640,640,knife,231,42,317,266,86,224
batch_276_jpg.rf.bc995c961dc907d1cef7feb714e3700e.jpg,640,640,knife,167,26,209,176,42,150
batch_276_jpg.rf.bc995c961dc907d1cef7feb714e3700e.jpg,640,640,knife,492,2,522,199,30,197
batch_276_jpg.rf.bc995c961dc907d1cef7feb714e3700e.jpg,640,640,knife,172,320,212,531,40,211
batch_276_jpg.rf.bc995c961dc907d1cef7feb714e3700e.jpg,640,640,knife,522,496,592,583,70,87
102535958_2090_jpg.rf.bc47960c0a0759c7e48cada01a0a3d46.jpg,640,640,gun,233,233,298,315,65,82
knife_39_jpg.rf.bc8b4d2b6b46ae4d2a485a55a18e174d.jpg,640,640,knife,112,9,512,577,400,568
MB_06_jpg.rf.bca5ef972579d4f89437c75636fe64eb.jpg,640,640,gun,267,550,342,615,75,65
DSC_0050_JPG_jpg.rf.bc9f2e5c7e9f811597128fe2b66d79be.jpg,640,640,knife,289,307,344,444,55,137
knife_819_jpg.rf.bc8a5ffe25c2496398b4722acf25c87b.jpg,640,640,knife,157,477,289,612,132,135
gun1_6m_static_0001288_jpg.rf.bc353f73026747c1177c388263b1aea8.jpg,640,640,gun,484,238,528,335,44,97
7_7_asd_00131346_jpg.rf.bc9c5031ab5845b93c2362c60b2fc48d.jpg,640,640,gun,3,353,71,471,68,118
L-Honneur_d-un_capitaine-M1Carbine-5_jpg.rf.bcaea12d45cde55af010d29ae7fb858a.jpg,640,640,gun,445,272,602,507,157,235
KravMagaTraining21185_jpg.rf.bc4ecec8ae289081e2ce1c0dc9932615.jpg,640,640,knife,303,479,409,543,106,64
KnifeDefenseKrav042_jpg.rf.bc9a301e89b128ed52de49a56ed39d3c.jpg,640,640,knife,268,45,337,112,69,67
PKJ_036_jpg.rf.bcab743b0628c8bd4c9bafd96279438a.jpg,640,640,gun,328,251,403,467,75,216
batch_160_jpg.rf.bc8b856ba9725aa166817cc887311c2b.jpg,640,640,knife,235,70,255,156,20,86
batch_160_jpg.rf.bc8b856ba9725aa166817cc887311c2b.jpg,640,640,knife,413,66,632,317,219,251
batch_160_jpg.rf.bc8b856ba9725aa166817cc887311c2b.jpg,640,640,knife,93,386,312,637,219,251
batch_160_jpg.rf.bc8b856ba9725aa166817cc887311c2b.jpg,640,640,knife,458,367,491,488,33,121
knife_542_jpg.rf.bcc02253b080c59db2dcd058501265bd.jpg,640,640,knife,115,151,391,526,276,375
Smith_-_Wesson_59_jpg.rf.bcbbac3b3a60953eb9d248accac3dcd6.jpg,640,640,gun,9,19,622,630,613,611
batch_342_jpg.rf.bd019c100a8f8e564c2d953979b12a6e.jpg,640,640,knife,167,95,205,206,38,111
batch_342_jpg.rf.bd019c100a8f8e564c2d953979b12a6e.jpg,640,640,knife,486,95,524,205,38,110
batch_342_jpg.rf.bd019c100a8f8e564c2d953979b12a6e.jpg,640,640,knife,116,479,195,638,79,159
batch_342_jpg.rf.bd019c100a8f8e564c2d953979b12a6e.jpg,640,640,knife,373,401,457,606,84,205
knife_573_jpg.rf.bcc799ecd4f2e2649e2caf17c19d6cbd.jpg,640,640,knife,38,67,276,506,238,439
knife_86_jpg.rf.bd28ff7afa1c7364dde5b314a566cff2.jpg,640,640,knife,208,7,619,639,411,632
1649338714-845636_jpg.rf.bcde17a6a039d069ddc2295922261bb8.jpg,640,640,knife,229,302,457,391,228,89
batch_328_jpg.rf.bd11a40a7faea8bfa5683a12b314f08d.jpg,640,640,knife,147,73,253,181,106,108
batch_328_jpg.rf.bd11a40a7faea8bfa5683a12b314f08d.jpg,640,640,knife,481,0,535,260,54,260
batch_328_jpg.rf.bd11a40a7faea8bfa5683a12b314f08d.jpg,640,640,knife,147,387,266,502,119,115
batch_328_jpg.rf.bd11a40a7faea8bfa5683a12b314f08d.jpg,640,640,knife,464,382,590,492,126,110
gun_3_3_1__0000880_jpg.rf.bd5b71901e3fdf767cf42b2598c51a33.jpg,640,640,gun,248,258,303,438,55,180
11_12_2348_jpg.rf.bd6e421c6a5a2682e90fdf576d267d9f.jpg,640,640,gun,0,0,620,613,620,613
DefenseAndSurvive05_jpg.rf.bcdb57dbe4684375d4e6691dcd175409.jpg,640,640,knife,190,412,281,617,91,205
Gun_1606_jpg.rf.bdbd7e3b89ded21f51338eea78336008.jpg,640,640,gun,67,36,550,609,483,573
gun_3_1_1__0003180_jpg.rf.bdb4fe824517e508da12d1342a715dfc.jpg,640,640,gun,246,313,301,557,55,244
BSSAA-4_jpg.rf.bd0d45c0de19dbedcbe364d056f6cf8d.jpg,640,640,gun,217,321,338,639,121,318
BSSAA-4_jpg.rf.bd0d45c0de19dbedcbe364d056f6cf8d.jpg,640,640,gun,451,326,575,639,124,313
00001024_jpg.rf.bcdf76603ef9ee046253e0e0ca07adf4.jpg,640,640,gun,3,262,632,498,629,236
knife_131_jpg.rf.bcf876f2453477446e8fe006f72af52a.jpg,640,640,knife,277,219,506,533,229,314
1649338745-1481144_jpg.rf.bd75645c3d18c8f1b4d6699efb369930.jpg,640,640,knife,210,28,299,574,89,546
SanAntonio-003_jpg.rf.bde4da74322153e9073bc39c827b8953.jpg,640,640,gun,67,2,225,636,158,634
Best_29_jpg.rf.bd38e34ce200dd653195a869b1b7d622.jpg,640,640,gun,383,177,587,412,204,235
Gun_2104_jpg.rf.bde26342d9084798e28463992a8c7e82.jpg,640,640,gun,0,0,624,619,624,619
gun_3_1_1__0002028_jpg.rf.be1c4faae8dd2287579aab6381f4fea9.jpg,640,640,gun,260,323,313,516,53,193
KravMagaTraining21026_jpg.rf.bdc760d8b37e6d7d02e7f27f7e1dcdf3.jpg,640,640,knife,227,484,319,547,92,63
331_jpg.rf.bd3d8d3850bb56a8bbca00dddbbac6d3.jpg,640,640,knife,311,159,531,386,220,227
DSC_00041_JPG_jpg.rf.bdc842c2e70d76c5f83abe135d55a489.jpg,640,640,knife,283,463,328,520,45,57
PBreak-00108_jpg.rf.bda073e1f77173e0f6ad5a2105f047f5.jpg,640,640,gun,136,194,293,602,157,408
knife_503_jpg.rf.bd32ffd4d698642fbd395442a470ce0e.jpg,640,640,knife,17,246,457,525,440,279
image173_jpg.rf.be389191dfbfa1b2d7d0ff5918592616.jpg,640,640,gun,44,42,588,604,544,562
Mirrors_04_jpg.rf.bdd5cacd613b03f40d2287436b2d19bb.jpg,640,640,gun,182,434,368,639,186,205
DSC_0060_JPG_jpg.rf.bd6bac4c05f6a526ce2862f0952eaed9.jpg,640,640,knife,282,409,345,448,63,39
Kentucky_percussion_Rifle_jpg.rf.be2a59bd80410d0e18cf169cf3a5a7c5.jpg,640,640,gun,3,13,637,611,634,598
knife_495_jpg.rf.bddb6df978bd394273ee080f7bbb48e7.jpg,640,640,knife,207,144,436,531,229,387
19_jpg.rf.be2595a8e2febf6c8a593e7990179f0f.jpg,640,640,knife,303,520,354,582,51,62
gun_3_1_1__0002836_jpg.rf.be128e8750c3ad022605445e32c51745.jpg,640,640,gun,231,352,302,588,71,236
BdDP-Luger-4_jpg.rf.bde165d6c56ca2a00947df30f0260372.jpg,640,640,gun,360,187,477,371,117,184
TF_33_jpg.rf.bdf86872b175c6e70194be81a04442f9.jpg,640,640,gun,300,374,361,509,61,135
knife_143_jpg.rf.be49272579416bc9a0a0a17597095e23.jpg,640,640,knife,239,10,560,598,321,588
knife_555_jpg.rf.bd7d62713be66cddbe2e6f9ccebb2dad.jpg,640,640,knife,32,102,537,429,505,327
DSC_0038_JPG_jpg.rf.be452f3e996b8a92d179198ca93bc5b9.jpg,640,640,knife,276,389,296,493,20,104
DSC_0038_JPG_jpg.rf.be452f3e996b8a92d179198ca93bc5b9.jpg,640,640,knife,370,344,404,474,34,130
102391213_648_jpg.rf.be5b7dbc029a237f2cf2af8370378426.jpg,640,640,gun,428,208,456,249,28,41
Gun_1928_jpg.rf.be765029628e2a4047cccb54096ecd08.jpg,640,640,gun,45,141,640,617,595,476
11_12_441_jpg.rf.be8579184f97947de6b4a68afbd5a91d.jpg,640,640,gun,5,237,603,588,598,351
278_jpg.rf.be590105e679bdbb66d50ca820018aff.jpg,640,640,knife,342,137,448,458,106,321
knife_81_jpg.rf.be84911bd1a239d129fd8188442ba26f.jpg,640,640,knife,0,0,479,449,479,449
6_22_3_0002592_jpg.rf.bed5e1479a8b0bb963a4f277a0fd19c7.jpg,640,640,gun,248,161,342,250,94,89
knife_523_jpg.rf.bf01540d792f0638ea036da46c0195d5.jpg,640,640,knife,11,73,177,430,166,357
batch_53_jpg.rf.bf1421d7f6b78c0bf415e23bfed48164.jpg,640,640,knife,64,101,88,184,24,83
batch_53_jpg.rf.bf1421d7f6b78c0bf415e23bfed48164.jpg,640,640,knife,328,168,473,314,145,146
batch_53_jpg.rf.bf1421d7f6b78c0bf415e23bfed48164.jpg,640,640,knife,9,488,153,635,144,147
batch_53_jpg.rf.bf1421d7f6b78c0bf415e23bfed48164.jpg,640,640,knife,329,426,466,618,137,192
BELCM16c_jpg.rf.be55886a8f0ea38bb3afa779406baaae.jpg,640,640,gun,164,64,593,311,429,247
knife_243_jpg.rf.bf44ba3902c84efb640183ecfedbdb0a.jpg,640,640,knife,7,123,490,536,483,413
142_jpg.rf.be8daa73408f57a149c253b78f9eac62.jpg,640,640,knife,332,94,494,432,162,338
BB2inox_jpg.rf.bec17721c3dd6d357cae134675147afe.jpg,640,640,gun,288,142,461,527,173,385
knife_230_jpg.rf.bf1584608674223209ab9f7f76df78f8.jpg,640,640,knife,122,51,596,533,474,482
batch_23_jpg.rf.becdb06ea80384244c751c84a421f7f1.jpg,640,640,gun,21,79,299,261,278,182
batch_23_jpg.rf.becdb06ea80384244c751c84a421f7f1.jpg,640,640,gun,410,11,528,284,118,273
batch_23_jpg.rf.becdb06ea80384244c751c84a421f7f1.jpg,640,640,gun,84,356,184,621,100,265
batch_23_jpg.rf.becdb06ea80384244c751c84a421f7f1.jpg,640,640,gun,415,413,536,539,121,126
1649338735-4832015_jpg.rf.beeaa8fd2309f7137900ef6f8e99b04b.jpg,640,640,knife,309,244,413,640,104,396
gun_4m_static_0001648_jpg.rf.bed69c138c11c168e27c51ed490ef674.jpg,640,640,gun,564,244,638,352,74,108
RusoClases310_jpg.rf.bf0db6d2909709ff1897edae48bb4c25.jpg,640,640,knife,297,294,321,439,24,145
gun_2_1_1__0011620_jpg.rf.beb2242af8f0f3f78319a8877d39754a.jpg,640,640,gun,177,318,212,362,35,44
11_12_1475_jpg.rf.bee10dea993133ff61c313aca34aea19.jpg,640,640,gun,7,47,639,598,632,551
knife_965_jpg.rf.bf52864384a2bafb84c77e65cccd9bbe.jpg,640,640,knife,108,289,174,487,66,198
gun1_5m_run_0000328_jpg.rf.bf2cf0691760b788a2b1f7cb81c04605.jpg,640,640,gun,353,279,421,379,68,100
83_jpg.rf.bf2493145e746bbd00dc7ed04f41c12e.jpg,640,640,knife,306,443,354,500,48,57
The_Tiger_and_the_Snow_-_Beretta_92SB_-1-_jpg.rf.bf3388b3492162b29fa70ad2af2a969d.jpg,640,640,gun,383,174,441,334,58,160
AC_Erich_Luger_jpg.rf.bf1d499dffa289cd2ee4f539e045d829.jpg,640,640,gun,121,159,212,361,91,202
1015141941_2247_jpg.rf.bf72e25354c0eee032f7a1fc023f4f1d.jpg,640,640,gun,274,197,326,280,52,83
1015141941_2247_jpg.rf.bf72e25354c0eee032f7a1fc023f4f1d.jpg,640,640,gun,367,272,494,443,127,171
null_image.jpg,640,640,,,,,,0,0
2022-04-15_48_jpg.rf.bf12eed580c0610aadd4f8cef23e5f76.jpg,640,640,knife,371,458,397,514,26,56
KravMagaTraining20924_jpg.rf.bed3597dd20b4df65157cf864c6bc8ef.jpg,640,640,knife,365,426,461,493,96,67
knife_408_jpg.rf.bf5a93b2fc74f2c167ed042ba963472f.jpg,640,640,knife,44,301,257,630,213,329
11_12_2097_jpg.rf.bf5260a7af4f300efe0f379f15a6eb82.jpg,640,640,gun,231,53,550,237,319,184
DefenseKnifeAttack0002_jpg.rf.bff9873347061a0d863185999cd89928.jpg,640,640,knife,343,226,368,317,25,91
KODCHgun_jpg.rf.bf669b9694aa12689d88d80d170bf84a.jpg,640,640,gun,326,138,389,483,63,345
131_jpg.rf.bf6dc5e06da55fa3265a502a7793b258.jpg,640,640,knife,173,157,242,531,69,374
batch_61_jpg.rf.bf4ef9574668cc24aa3b148733747ace.jpg,640,640,gun,28,92,251,283,223,191
batch_61_jpg.rf.bf4ef9574668cc24aa3b148733747ace.jpg,640,640,gun,322,26,618,298,296,272
batch_61_jpg.rf.bf4ef9574668cc24aa3b148733747ace.jpg,640,640,gun,5,324,319,615,314,291
batch_61_jpg.rf.bf4ef9574668cc24aa3b148733747ace.jpg,640,640,gun,485,482,508,503,23,21
Llama_IX-A_3rd_series_jpg.rf.bff8bac42e8caccaa7737c8426bf1aa8.jpg,640,640,gun,12,7,639,639,627,632
223_jpg.rf.c0157856033cb8766c1a63827f7ec063.jpg,640,640,knife,310,367,363,640,53,273
334_jpg.rf.bf857c6418c72dc0af956e657a31f24d.jpg,640,640,knife,325,148,560,320,235,172
6_22_4_0003588_jpg.rf.c01a0a700ab3c0c456a03c6e4bc3ca18.jpg,640,640,gun,256,146,292,256,36,110
Doroga-Luger-2_jpg.rf.bfefc28c47e411d21e65ba15e4914083.jpg,640,640,gun,153,87,214,188,61,101
gun_6m_static_0000488_jpg.rf.c007bc0bc22b0b0bedfa219aa0641acf.jpg,640,640,gun,227,81,275,189,48,108
gun_3_1_1__0002232_jpg.rf.bfcedf48c45a13f846517b2ccd5369c0.jpg,640,640,gun,300,214,342,425,42,211
KnifeDefenseKrav022_jpg.rf.bfc5cdac3536c0933e47a63ff24435b3.jpg,640,640,knife,284,18,355,89,71,71
batch_90_jpg.rf.bf7dec88303a1da106af8cfec8da9875.jpg,640,640,gun,160,69,182,107,22,38
batch_90_jpg.rf.bf7dec88303a1da106af8cfec8da9875.jpg,640,640,gun,440,199,450,243,10,44
batch_90_jpg.rf.bf7dec88303a1da106af8cfec8da9875.jpg,640,640,gun,126,519,137,565,11,46
batch_90_jpg.rf.bf7dec88303a1da106af8cfec8da9875.jpg,640,640,gun,457,390,466,420,9,30
gun_2_1_1__0010105_jpg.rf.bfcd1fccc457bf403b04ebfb4d894e04.jpg,640,640,gun,325,277,364,335,39,58
batch_19_jpg.rf.c00d4a2d6dbbac570ab57d35c7c1d8d7.jpg,640,640,knife,65,157,138,243,73,86
batch_19_jpg.rf.c00d4a2d6dbbac570ab57d35c7c1d8d7.jpg,640,640,knife,428,169,562,279,134,110
batch_19_jpg.rf.c00d4a2d6dbbac570ab57d35c7c1d8d7.jpg,640,640,knife,129,528,155,561,26,33
batch_19_jpg.rf.c00d4a2d6dbbac570ab57d35c7c1d8d7.jpg,640,640,knife,432,492,559,602,127,110
batch_152_jpg.rf.bfbf9daa44fae0fa94d05a9940a51e86.jpg,640,640,gun,81,41,161,296,80,255
batch_152_jpg.rf.bfbf9daa44fae0fa94d05a9940a51e86.jpg,640,640,gun,365,90,417,143,52,53
batch_152_jpg.rf.bfbf9daa44fae0fa94d05a9940a51e86.jpg,640,640,gun,5,321,315,628,310,307
batch_152_jpg.rf.bfbf9daa44fae0fa94d05a9940a51e86.jpg,640,640,gun,351,351,617,620,266,269
MindRosPT5_jpg.rf.be8505ec072053cc61b5690fb9e3bb6e.jpg,640,640,gun,217,71,438,544,221,473
gun_2_1_1__0009395_jpg.rf.08b241d3f99ff252726a467b44440d79.jpg,640,640,gun,146,335,182,384,36,49
KravMagaTraining055_jpg.rf.08c9f43608cfcd9382ae52cb66ecf335.jpg,640,640,knife,329,111,382,260,53,149
knife24_jpg.rf.08caf74b62314e2251b74a20ae7f8b9c.jpg,640,640,knife,0,179,226,430,226,251
Gun_245_jpg.rf.08d2690ce8ff5d4d70fb43ee9d2f869f.jpg,640,640,gun,70,206,554,611,484,405
1365150_03__00164_jpg.rf.08d366cfd75d11945162687eabec6581.jpg,640,640,gun,260,217,316,355,56,138
batch_355_jpg.rf.08d81a119776be342b2006f9b283715e.jpg,640,640,gun,66,166,214,318,148,152
batch_355_jpg.rf.08d81a119776be342b2006f9b283715e.jpg,640,640,gun,95,0,257,221,162,221
batch_355_jpg.rf.08d81a119776be342b2006f9b283715e.jpg,640,640,gun,330,19,632,291,302,272
batch_355_jpg.rf.08d81a119776be342b2006f9b283715e.jpg,640,640,gun,3,322,317,636,314,314
batch_355_jpg.rf.08d81a119776be342b2006f9b283715e.jpg,640,640,gun,413,476,487,524,74,48
knife_971_jpg.rf.08d971229fe7d96536804c57830f738b.jpg,640,640,knife,63,492,129,640,66,148
gun_3_2_1__0000168_jpg.rf.09130f47ae63e063cf8a2ff5fc54ae12.jpg,640,640,gun,259,219,352,442,93,223
